avg_area_income,avg_area_house_age,avg_area_roomNb,avg_area_bedroomNb,area_population,house_price,house_address
74339,5.08,5,4,18057,720080,"6548 Christopher Pike
West Adammouth, NJ 07199"
52188,5.64,6,4,42496,783808,"56449 Walters Forks
Port Juliaburgh, DE 80081"
83311,6.69,8,3,30386,1598616,"2172 Jensen Lodge
Porterport, NJ 82686-8071"
72289,6.60,8,5,39147,1564125,"20276 Kelsey Plains Apt. 162
New Angiefort, DE 15768-7899"
54866,6.99,7,3,35193,929481,"193 Green Causeway Suite 635
Sotoburgh, NJ 15816-5656"
85760,4.79,9,6,25898,1414495,"222 Kevin Walks
North Robertoton, FL 87877"
59453,6.29,7,6,29698,837668,"809 May Mills
Yoderburgh, NH 42375-8927"
69879,7.22,6,4,26814,1197515,"48635 Burch Pine
Lake Ellen, KY 06268"
59243,6.73,7,4,51405,1232005,"63891 Rebecca Stravenue Suite 746
East Vincentland, NV 30237"
57853,6.50,7,4,47688,1285933,"507 Dorsey Harbor Suite 445
North Jacobbury, ID 07463"
66643,6.39,8,4,30971,1361522,"475 Robert Road Apt. 547
Charlotteburgh, CO 82148-4460"
69248,5.96,6,2,35990,1090826,"1249 Rodriguez Skyway
East Laura, UT 81039"
75130,6.29,7,3,41620,1475320,"9699 Gilbert Trail
Port Marymouth, VT 17881"
76210,7.01,5,4,22722,1066659,"3283 Wu Greens
West Michelleton, AS 48620"
69342,6.07,8,3,21642,1117433,"814 King Fords
Ortizton, WY 09795"
77631,6.81,7,2,31740,1420284,"003 Steven Port Apt. 012
North Michaelbury, UT 27451-2671"
68929,7.59,7,3,173,840273,"178 John Fork Apt. 779
East James, VT 90132"
70991,6.01,5,2,30904,1024908,"USNS Fuentes
FPO AE 40375"
55861,7.75,9,5,40335,1494241,"4458 Cabrera Plains Apt. 502
Mezamouth, MP 58250"
56381,5.71,7,4,43994,1125880,"3167 George Knolls Apt. 993
East Loriside, DC 16819-7638"
64306,4.81,8,4,30762,1082455,"74367 Howard Cliff
Antoniotown, CO 92048"
76548,6.50,7,3,40565,1554635,"9453 Kirk Summit Apt. 368
North Lukechester, PA 24710"
57102,5.49,8,6,41104,1011365,"7958 Mills Lock Apt. 983
Brandonville, DE 25191-2184"
76193,7.30,7,6,21246,1432757,"22588 Brian Forge Suite 588
South Michelleside, NE 62469-4467"
79586,5.78,8,4,31773,1612718,"53578 Rachel Estate Suite 891
Daviesstad, MH 60772"
70760,6.37,5,4,25982,973300,"1981 Green Fall Suite 828
West Kimberlyburgh, RI 99528"
76907,5.21,6,4,21658,679229,"433 Patterson Parkways
East Ryan, RI 32244-3823"
64745,5.90,8,6,28880,1271000,"90703 Isaac Path Apt. 296
Lake Leonard, SC 34290-2341"
51976,5.35,7,4,36360,910211,"258 Joshua Village Apt. 843
Jamesborough, HI 72801-0033"
61253,5.19,7,4,40890,1026272,"3505 Smith Spring
Lake Ashleyville, WY 32703-3550"
58841,7.75,7,4,39555,1496730,"78312 Martin Terrace Suite 957
New Kimberly, ND 49455"
79113,6.36,8,5,33772,1490539,"8923 Theresa Corner
New Annefort, KS 04537"
76056,6.48,8,5,28471,1491838,"648 Mark Green
New Aaronberg, MD 57319-9128"
52400,6.80,9,3,18092,996771,"4118 Gallagher Cliff Suite 158
Lake Alejandrochester, MO 76400-5583"
77552,5.54,5,2,35834,1064854,"23662 Tiffany Oval Apt. 301
Stephanieburgh, NM 67091-0155"
64161,5.68,7,4,32339,985750,"6049 Jacqueline Centers
Elizabethberg, WA 74545"
71167,7.33,9,4,35175,1952622,"51952 Nelson Radial Apt. 701
West Joshuafort, ID 09690-7341"
84964,7.07,6,3,40447,1754969,"758 Chen Ramp
North Angela, IL 06000"
59713,5.74,7,3,42602,1122240,"USNS Webb
FPO AP 49097"
77734,5.62,6,3,32075,1236932,"672 Larson Ramp
Robertside, NC 16903"
85707,4.37,6,4,10424,966084,"052 Robin Ridges Apt. 575
West Shelbyshire, MN 47834"
70280,4.73,5,4,39663,852269,"Unit 0180 Box 6419
DPO AP 42418-5393"
69331,7.32,6,2,30098,1280670,"3556 John Mountains Suite 339
West Michael, KS 02710"
72989,5.96,6,3,50567,1190214,"6925 Sherry Run
Mcdonaldville, VT 76937"
65698,5.73,7,4,28742,1123851,"5916 Wendy Lake Apt. 451
Lake Julieborough, FL 94486"
76245,7.96,8,3,32016,1689120,"7683 Susan Circles
Jimenezview, ID 13223-8250"
53547,7.17,8,3,45504,1573348,"7336 Joyce Street
Ryanberg, OH 51245"
73643,6.77,8,3,43152,1696978,"127 Sharp Well
North Bernardbury, IA 84600"
84774,7.02,5,2,32384,1414287,"Unit 1747 Box 4835
DPO AE 80269"
58141,5.06,7,2,49338,755292,"420 Miller Green Apt. 769
Amyview, NH 15629-9831"
61881,6.29,6,2,21397,714706,"499 Mcintosh Parks
Alexandraport, MN 57727"
75312,5.36,7,4,9488,944002,"004 Susan Lights Apt. 864
Ericstad, SD 18478"
81329,6.48,7,3,31232,1523136,"38412 George Forge Apt. 680
West Erika, MO 03932-3322"
77931,6.50,7,3,23183,1422917,"8073 Miles Shores Apt. 760
Garciamouth, AK 75136"
84603,7.10,7,6,39683,1945619,"1391 Kimberly Port
Smithhaven, WA 19630"
72445,5.49,7,2,69554,1726719,"2763 Victoria Pine Apt. 066
West Stephanie, OH 49110-6029"
57497,6.67,8,5,43204,1051124,"06882 Snyder Lake Suite 677
East Tracy, VT 49709-4496"
87266,8.25,7,5,45161,2249123,"03567 Scott Fork
West Lisahaven, ND 55466-3035"
62432,6.80,9,4,44116,1523915,"9249 Robert Cliffs
New Susan, AR 48038"
72107,4.54,7,3,29981,1039518,"Unit 5105 Box 8178
DPO AP 03939"
55577,6.53,7,3,19560,818058,"931 Bradley Locks Apt. 730
Justinborough, KY 10998-7603"
62328,5.23,7,4,43364,1115467,"7909 Freeman Plains Suite 223
Griffithside, OR 90674"
73931,5.66,7,2,29569,1258179,"4901 Michelle Estate Suite 734
New Aimeemouth, MH 31261"
63429,6.36,8,3,37999,1435424,"Unit 1395 Box 3341
DPO AE 13371-5663"
73424,5.98,6,3,34712,1153470,"0831 Kathleen Mill
North Connieside, TN 84541-4719"
75176,8.56,5,2,22367,1425603,"9491 Parrish Springs Suite 070
Staceybury, OK 75939"
56636,6.26,8,5,28139,1048351,"631 Jessica Throughway Suite 879
Elizabethfort, OR 35556-5686"
67666,6.47,6,3,24758,1214482,"3632 Lacey Course Suite 840
Kelseyview, WY 57348-0308"
65987,4.53,7,2,24057,821859,"559 David Mall Apt. 334
Port Mark, MA 66518-9630"
54274,5.55,7,4,24233,753652,"59380 Jordan Forge Suite 680
South Angela, OH 93823-2369"
75548,3.99,7,6,40043,1220001,"914 Harry Bypass
Mccannborough, FL 87366"
70151,6.72,8,5,15255,1075675,"USNV Williams
FPO AA 55365-5477"
74449,6.22,7,3,24838,1396082,"408 Davis Lakes
Arianaton, TN 06641"
66920,7.83,7,6,18868,1137802,"91853 Ford Drive
Princechester, PW 94622-8419"
68474,5.75,6,2,43147,1159954,"196 Brian Village Suite 689
Christensenland, NV 93801-8912"
76113,6.38,8,5,26482,1487850,"8231 Douglas Pines
Michaelbury, IN 40415"
61212,6.41,6,4,32046,1103072,"08136 Sparks Common Suite 382
West Rachaelville, MH 17135-7024"
59769,5.81,7,3,26203,897291,"637 Jesse Mountain
South Amanda, ME 03675-4416"
78848,5.57,7,3,20654,1214321,"530 Anderson Mill Apt. 727
South Brendaborough, OR 37626"
75735,5.76,8,5,37268,1364363,"7874 Reynolds Road
Rileystad, WY 26189"
77847,5.24,7,3,30232,1249093,"USNS Beard
FPO AP 37680-7514"
56231,5.46,5,2,52657,946479,"427 Melendez Court Suite 745
South Misty, PW 59633-0548"
89163,4.69,6,2,44016,1659805,"24016 Smith Crossroad
West Sherryburgh, NV 03282"
62377,6.29,7,4,39076,1285400,"7508 Alyssa Mission
Mccartytown, AL 15250-4289"
68864,6.00,5,4,29802,898282,"9596 Martinez Parks Apt. 781
North Larryborough, AR 08957"
82441,6.29,7,5,27546,1483848,"55087 Debbie Place Suite 789
Sarahburgh, WY 35157-7341"
60949,7.16,6,2,39754,1353488,"366 Nancy Lock Suite 459
Grantland, FM 70532"
69730,6.17,7,5,31720,1268704,"029 Smith Plains
Lindseyville, NV 06256-8392"
75492,6.30,7,6,26014,1448574,"USS Walker
FPO AP 95931-9404"
80648,6.36,6,3,35092,1343606,"998 Munoz Terrace Suite 265
Jacobstad, ND 61608"
84037,7.73,6,4,32767,1511538,"PSC 5629, Box 1683
APO AA 30380-2875"
76590,5.94,8,3,40643,1662039,"55849 Jenkins Walks Apt. 940
Benderview, KS 44342"
63534,6.47,8,3,38129,1166673,"85930 Gardner Underpass Apt. 339
North Mandytown, VT 93457"
67270,6.33,7,6,41780,1375633,"31512 Karina Street
Lake Aaron, UT 10919"
50887,4.46,7,4,47731,839638,"93436 Robin Greens
Combsside, KY 24257-6372"
80597,6.44,8,3,34488,1638265,"2608 Penny Stream Suite 360
New Brettport, WI 37004-4215"
66041,6.49,8,5,40164,1385400,"1993 Gibson Freeway
Lake Michael, WI 24423"
81316,4.13,7,3,35590,1153233,"54406 Matthew Ramp
Travisshire, MI 61690-5478"
67877,5.32,8,5,43301,1370178,"8077 David Isle Suite 263
Rodneyborough, NJ 18874-5386"
69307,5.56,7,2,36851,1181877,"9573 Tina Rest Apt. 034
Simstown, AR 51547"
61201,5.30,6,4,42790,894251,"45153 Salas Hollow Apt. 148
West Erica, SD 93725"
70619,5.89,8,5,37866,1421136,"15057 Larsen Locks
Mcmahonview, SC 51585-5774"
69911,5.90,6,4,38441,1028964,"08194 Shelby Overpass
Gravesfurt, VT 41650-3581"
64889,3.73,8,3,25905,923508,"9324 Miller Throughway Apt. 765
Millsside, PA 86470-2619"
69900,6.33,8,6,32679,1599634,"00985 Michael Fields Suite 034
Wandahaven, CO 62328"
79045,5.54,8,5,24722,1369186,"96627 Trujillo Via Apt. 159
Connorville, DC 88114-9490"
76460,7.03,7,4,46851,1748783,"0091 Park Junction
Port Leslie, AZ 49290"
58308,6.38,8,4,25509,1150878,"478 Charles Trail
West Christopher, NH 85839"
56679,5.10,9,5,40785,1110599,"361 Stephen Burgs
North Michaelview, AL 42767"
58823,5.71,7,4,38683,1159207,"278 Mccormick Brooks
New Margaretland, NC 90315-1115"
80836,5.77,7,3,49864,1811377,"81773 Hunter Ridges Suite 347
New Annstad, AK 53180-3670"
67710,5.85,8,4,25222,1267443,"566 Eric Ford
Jasonmouth, CO 83797-1879"
70028,7.34,5,3,40513,1352548,"69659 Owens Path Apt. 651
North Michael, FM 93545"
36100,5.78,5,2,44902,599504,"842 Duane Brook Apt. 380
Monicaview, AR 01639-3032"
67217,4.62,6,4,24000,717213,"0302 Laurie Curve
Johnnyfurt, SC 53321-7866"
63657,6.42,6,3,36392,1008713,"0022 Young Rest
Lake Kevin, CA 25438-1821"
71468,5.48,5,3,36378,1071596,"7235 Tammy Islands
Dawnfort, NM 54549"
62990,6.55,7,4,36913,1397342,"668 Holloway Garden Apt. 481
Richardberg, UT 70614-3350"
69327,6.16,7,6,31055,1313305,"778 Gomez Centers
South Meagan, DE 82655-5020"
94902,6.37,8,3,41662,2106511,"2055 Rodriguez Light Suite 472
South Davidview, TX 70637"
79579,4.83,7,3,31756,1306459,"Unit 4693 Box 5974
DPO AP 07885-8587"
73756,5.25,6,3,59485,1354929,"PSC 3969, Box 0709
APO AE 18919-6165"
65874,7.31,9,4,39786,1582766,"25551 Barrera Roads
New Teresa, MI 82737-9223"
52934,6.03,6,3,46521,847155,"12129 Felicia Ville Apt. 850
West Jessica, MS 20172"
82831,5.93,7,4,32027,1342246,"363 Frank Stream Apt. 529
East Lucasmouth, KS 62133-6540"
73931,5.28,8,4,42702,1363087,"6182 Hannah Locks Apt. 664
Emilyside, PA 31748"
58557,5.30,7,6,54167,1275319,"8947 Allen Stravenue Suite 234
East Alexandraburgh, NM 55053-2423"
51718,7.51,7,3,49639,1285924,"855 Carol Burgs
Frazierchester, MS 46812-0037"
69808,7.42,7,3,51453,1789608,"595 Daniel Manors
Jamesstad, CO 07651"
79628,4.69,6,2,31639,1196064,"73634 Mcintyre Pass
Tammyside, AL 76708-8615"
97112,5.91,6,3,51470,1917584,"35841 Christine Shore
Wallmouth, NC 98956-5357"
74354,6.85,6,4,30091,1370274,"59942 David Brook Suite 114
East John, DC 09236-7627"
72481,5.98,8,3,45160,1677204,"817 Barbara Ville Apt. 469
Port Mary, CT 03068"
73093,5.70,6,2,41796,1439714,"514 Martin Ford
Smithmouth, OR 69870"
51993,7.19,7,3,21760,1012263,"073 Martinez Neck Suite 992
North Sara, MA 27515"
66484,4.83,9,3,51712,1511743,"5035 Daniel Port Suite 074
Port Jordanbury, SC 46334-0480"
81182,5.25,7,4,34141,1131155,"9758 James Stream
Port Bryanview, ID 99846-0784"
79104,3.79,7,4,25768,764860,"247 Betty Mall Suite 117
North Samantha, DE 69390"
75070,6.68,6,2,44683,1681316,"138 Coleman Parks
West Travis, PW 22854"
44689,5.48,6,3,25121,291724,"5460 Shawna Throughway
Lake Jermaine, MS 94725"
73726,3.99,7,3,28667,1013252,"9222 Gross Cove
Lake Davidshire, CT 71099"
64039,4.03,8,4,54131,1194710,"32536 Brown Square Apt. 331
Thomastown, AK 08587-4493"
69897,5.98,8,4,38181,1463003,"99806 Darren Mount Suite 505
Dawnborough, NH 07786-7190"
73723,6.53,9,7,24723,1453328,"Unit 5439 Box 2269
DPO AE 18066-3647"
79997,6.11,7,3,28068,1291506,"988 Moore Underpass Suite 690
New Elizabethburgh, AZ 76937-4021"
61539,7.23,7,6,51154,1625508,"4078 Christine Passage Apt. 095
South Ethanland, WA 16373"
47065,5.77,7,5,24126,566896,"006 Miller Orchard Suite 211
Port Louis, WY 09440"
82382,4.70,8,4,36655,1468513,"06207 Dean Parkways Suite 455
Lake Haileyfort, MI 73004"
80857,4.80,9,3,44385,1573106,"7652 Nicole Extension Suite 206
Lake Angela, KY 89831-0175"
60894,4.13,8,5,49077,968361,"2220 Sullivan Shoal Apt. 664
New Gabriel, UT 12666-0446"
66356,7.48,7,3,38023,1309986,"8220 Cindy Land
Brownland, MA 40384"
78438,7.48,5,4,35220,1361219,"653 Amy Ports Suite 817
Lake Calebstad, TX 33969-7942"
61216,7.49,9,6,36495,1465120,"4542 Sanchez Stream
New Steven, IN 42368-9011"
64908,6.77,8,5,46677,1571465,"4037 Wolfe Mount
Alexanderburgh, TN 66040-2962"
80009,4.85,9,5,45890,1629098,"40592 Joanne Meadow
Lake Ericshire, MS 82383-5094"
71356,5.16,7,5,36998,1182336,"20215 Chase Groves
New Frank, IA 76417-4251"
72433,5.88,6,3,35039,1010814,"553 Debra Corner Apt. 716
North Douglasland, OR 61608-7223"
67284,5.44,6,3,24943,924729,"62937 Katherine Roads Suite 190
New Richardmouth, ID 32823"
62653,6.54,8,3,41468,1382110,"882 Carrie Drives Suite 866
Heidihaven, VT 22098"
63969,6.43,9,3,27405,1366728,"9111 Amy Landing
Port Andrewbury, PA 60420"
74234,6.50,7,4,32876,1297850,"495 Weaver Skyway
Jenniferport, OR 77808-5741"
59729,7.56,7,6,31202,1196688,"43128 Kevin Lane Suite 880
Lake Brookeborough, MI 16269-0938"
81132,5.65,7,4,32312,1281113,"57811 Crystal Road Apt. 465
New Courtney, MS 95601"
68501,5.84,7,5,51747,1530730,"03124 Jessica Prairie
Lake Edward, DC 65069-7385"
55050,7.21,7,6,29424,1208665,"06369 Amanda Way
Lake Thomaschester, MP 71633-2350"
76840,5.53,7,5,29860,1417276,"71104 Cross Path
Sandramouth, NY 69229"
63429,5.33,7,6,42997,1195602,"605 Collins Islands
North Elizabeth, TN 76959"
90592,7.70,10,5,37224,2469066,"USNS Vargas
FPO AE 56319-6904"
56685,6.96,8,3,43322,1223101,"8584 Darrell Groves
Bennettberg, SD 72404-6826"
69231,6.47,5,2,43072,1220277,"7200 Tammy Place Apt. 727
Morenoland, DE 51392"
68917,7.00,6,3,42745,1311765,"93435 Grace Oval
Pamelaland, NE 21006-4512"
60509,7.13,9,6,28410,1198314,"PSC 4610, Box 2354
APO AP 02895-8370"
85719,4.54,6,3,32058,1187609,"812 Munoz Fords Apt. 233
New Kelly, IA 54531"
62134,7.45,7,2,32157,1399663,"7892 Ross Garden
South Keith, NC 32349"
73435,6.37,9,4,36240,1597777,"606 Mejia Land Apt. 238
Brittanyside, NY 78170-7389"
55613,7.69,7,4,42259,1355022,"31143 Wendy Overpass Suite 905
Robinsonmouth, NY 94261-0324"
70880,6.74,8,5,22432,1137059,"2430 Samuel Stravenue
Port Williamtown, NM 37798-8316"
67461,4.89,8,3,34573,1053815,"09328 Jacqueline Roads
Andersonport, VT 62322"
84440,4.31,8,4,19835,1242422,"125 Jesse Spring
New Benjaminberg, NY 16741"
67802,6.01,8,3,36130,1222041,"359 Davidson Ports Apt. 177
Andreaport, MD 43672"
62685,6.06,7,2,42019,1025461,"7708 Hays Spurs Suite 994
Port Jasonport, TX 65571-9046"
71392,4.00,8,4,36010,859428,"67217 Andrew Bypass
East Jonathan, KS 49221-7797"
59051,6.05,7,5,37741,1279804,"329 Lee Mountains Apt. 592
West James, NJ 36320-9547"
87896,8.06,6,4,23876,1671669,"76805 Soto Avenue
Masonburgh, PW 85098-2368"
70276,7.07,7,3,26630,1525602,"PSC 4275, Box 9478
APO AP 64444-8885"
72640,4.44,8,4,31471,998774,"6484 Kayla Mall
West Isaacburgh, MO 37193-8366"
62894,6.78,7,4,20317,1012322,"0551 Crystal Trafficway Apt. 141
Richardhaven, MT 91357"
50846,5.27,8,3,45357,1252419,"9627 Maria Forks Suite 794
Davisberg, NE 50806-5808"
78688,6.36,7,6,47812,1869313,"72754 Nguyen Extension Apt. 174
Woodland, PR 57096"
76397,7.62,7,3,45281,1800686,"0155 Julie Club
Andrewberg, KS 37344"
62163,6.22,7,6,47747,1393100,"71010 Parker Mountain Apt. 263
Carterburgh, GU 54230-0036"
75091,6.06,6,4,39457,1166558,"9282 Campbell Glen
East Patricia, MO 95742"
61801,5.06,7,5,36327,988175,"8863 Christine Extensions
Port Suechester, MN 59441"
77430,6.96,7,4,30108,1540481,"76135 Shannon View Apt. 267
New Michaelland, PA 52372"
74389,4.27,6,3,33763,866142,"52319 Derek Ports
Buckleyton, AL 80725"
62567,4.94,6,2,29366,557362,"260 Samantha Mountains
Charlesbury, NH 59219"
68895,5.93,7,4,28852,1033291,"52228 Debbie Lane
New Davidtown, VT 50549"
68738,4.19,6,3,47445,1084945,"71654 Brown Summit Suite 194
Bonillaberg, VT 79693-8592"
74278,6.99,3,3,50234,1365081,"9835 Kimberly Street Suite 318
Murphyview, ND 81320-7591"
81281,5.88,5,4,34933,1239460,"9117 Abigail Island
West Thomas, ID 72774-3622"
86305,8.06,7,4,37854,2056693,"272 King Mountain Suite 538
New Jennifer, NC 65688"
59302,6.79,6,3,25297,1045395,"723 Kimberly Common Suite 520
East Nicholashaven, UT 70709"
81385,6.12,6,2,47897,1679205,"610 Thomas Way
Martinhaven, TN 31117"
64115,5.86,7,5,34312,1158743,"0121 Dana Isle
Lake Kathrynside, OR 02802-5932"
90437,6.82,8,6,13340,1647279,"PSC 8841, Box 4711
APO AA 80496-2707"
75941,5.56,9,5,49975,1702091,"7426 James Lights Suite 255
Lake Corey, MP 92475-3283"
70103,6.65,7,3,28281,1379386,"36939 Christopher Common Apt. 022
Ruizburgh, ND 80482-2594"
69951,5.49,9,4,23734,1358527,"474 Anthony Freeway
Port Sharon, AZ 72803"
65736,5.64,6,3,32964,991399,"294 Hunter Pike
West Terri, PR 55185-6417"
53825,6.49,6,4,27373,957118,"5697 Lisa Springs Apt. 927
East Nancyport, HI 76955-3187"
86625,6.83,6,3,42759,1638969,"0928 Ritter Manor
Johntown, DC 55876-9213"
69376,5.04,6,2,18226,714142,"PSC 9187, Box 6463
APO AE 06624"
68423,5.59,4,2,13346,760876,"376 Jennifer Orchard
Sandraside, PR 21095-8831"
68721,5.40,7,2,45887,1343537,"3605 Kathleen Crescent
South Gary, AL 74671-9718"
70006,4.52,6,2,40325,1056994,"09057 Garrett Prairie Suite 802
Lake Leahland, ND 40383-6632"
66615,5.70,7,5,16654,1088222,"USS Hayes
FPO AE 34089-4213"
58978,6.66,8,3,44072,1308984,"606 Williams Hollow Suite 289
South Travisport, NV 63358"
64539,6.19,9,3,36678,1548323,"77662 Francis Vista Suite 479
East Johnshire, GU 21880"
76008,5.46,8,4,39843,1411749,"597 Amanda Skyway Suite 015
Johnberg, KS 46247"
87119,6.83,7,4,34672,1601904,"377 Kyle Vista
North Laurieberg, WV 02838-1280"
62850,6.25,7,4,37764,1277297,"26853 Brown Ferry
Normastad, OH 05696"
66295,6.19,7,3,28112,1061552,"7311 Andrew Coves Suite 377
New Rhondastad, NH 31943-6491"
63186,7.10,7,3,40081,1115013,"025 Taylor Point
New Kayla, CO 57215-1414"
74256,4.26,7,3,34684,1020843,"55447 Ryan Path Apt. 201
Robinhaven, PW 29113-4769"
71668,7.51,7,4,31352,1440962,"50776 Harris Stream
Elizabethton, SD 61391"
54476,5.66,6,2,33534,817377,"226 Jennifer Isle
Millerville, AS 59657"
85282,6.86,7,2,22888,1381537,"5037 Peterson Unions
South Robertstad, CO 27533"
72138,4.85,9,3,38259,1273067,"3894 Dunn Crossroad Apt. 849
New Benjamintown, IA 04280"
66113,8.24,7,6,20795,1376715,"640 Carlson Tunnel
Port Jimmyhaven, NC 48866"
67047,6.44,7,2,37937,1293747,"08575 Kristen Circles
East Lisastad, PA 42221-4091"
89359,6.15,7,3,34064,1750908,"505 Adams Walk Suite 510
Aarontown, LA 91877"
50189,6.93,5,3,35044,555811,"8155 Danielle Circles
New Sherimouth, OR 62430"
73120,7.06,7,5,35427,1578829,"523 Paula Drive
West Iantown, NV 50432"
67973,5.50,6,3,27865,911202,"8689 Nathan Cape Suite 323
Davidshire, AR 24822"
71740,6.57,8,5,37031,1628752,"97852 Julie Ridge
Colemanborough, NC 47602-0807"
67293,5.61,7,2,41838,1245401,"40588 Kristi Divide Suite 657
Valerietown, VA 96820-3267"
70243,6.21,6,2,24648,993725,"9702 Stephanie Street Suite 051
New Courtneyhaven, AZ 93784-4192"
78275,4.91,9,4,56300,1816099,"889 Michael Springs Apt. 647
South Thomasburgh, MH 33971"
84333,6.18,9,4,33107,1570583,"080 Coleman Park
Craigburgh, AS 18489"
79551,6.64,8,4,43637,1626321,"4126 Walker Meadows
Lake Derrickton, MD 06453-1751"
79698,4.10,7,2,42046,1262494,"5142 Bond Rapids
Spencerhaven, NE 03017"
71189,5.70,6,3,40656,1185227,"42039 Ashley Extension
Elizabethhaven, WY 73367"
74605,6.87,6,3,31638,1360329,"5577 Merritt Drive
North Brookeside, VA 14645-3679"
71223,5.22,8,3,54678,1350459,"USNV Guerrero
FPO AE 55568"
80973,5.47,7,2,48037,1556988,"042 Miller Expressway Suite 049
South Breannaborough, VI 77689"
51044,6.07,8,4,37730,886036,"5327 Jack Fords
East Benjaminport, AS 22091-8691"
65067,6.20,8,6,27940,1129613,"76952 Powell Road
Scottland, WA 13076-2686"
76260,4.95,7,3,19263,1070240,"795 Kendra Summit
Jaredmouth, ND 92571"
77456,6.39,7,3,37998,1587015,"0287 Heather Centers
Thompsonborough, VA 47145"
75377,4.23,8,3,25549,1146322,"8809 Michelle Groves Suite 767
North Kathleenchester, VI 79958-5109"
79674,6.33,8,5,17863,1377447,"60818 Buckley Curve
South Walter, MT 25854"
64408,6.31,6,3,40818,1113571,"09446 Julie Walk
Lake Justin, MI 49996"
67932,6.77,6,2,51145,1593837,"4472 Gerald Dam Apt. 382
Ortizchester, MD 60839"
75147,4.45,9,6,55578,1560747,"38973 Jeanette Lock
Shafferville, RI 86582-2504"
55378,7.04,7,2,41417,977981,"42298 Nguyen Creek
West Michelle, KS 42800"
78113,4.84,7,2,43346,1292592,"377 Sean Radial
Alyssaville, KS 67805-4183"
81517,5.40,9,5,33263,1458913,"61699 Taylor Lodge Suite 689
West Linda, CO 75760-0545"
70307,6.79,6,2,29572,1037780,"604 May Island
West Brenda, NE 03966"
91392,7.32,7,6,33380,1792255,"52423 Christensen Lakes Apt. 063
Lanehaven, TX 43151-6951"
51111,6.07,7,2,38408,882170,"45611 Cuevas Prairie
Brendamouth, OH 02630"
99629,5.43,7,5,36951,1883481,"PSC 0420, Box 6835
APO AE 08359"
72657,6.65,6,3,38568,1268600,"46960 Aguilar Skyway Apt. 043
North Charleshaven, WA 21673-4970"
71938,5.14,8,3,20097,1157189,"004 Mary Landing
Noahmouth, VA 94749-4193"
69503,5.26,7,4,45267,1180989,"8720 Anderson Causeway Apt. 812
Moralesview, TN 52369-9594"
75288,6.80,8,3,39220,1813044,"458 Jonathon Plains
Clarkside, PW 13227-6404"
56754,4.95,6,2,52718,866666,"296 Jones Mountains Apt. 854
Brownburgh, WI 19676"
78044,5.69,8,6,43772,1671350,"24545 Aaron Coves
Fieldshaven, WV 94273"
74839,5.92,8,6,23637,1137468,"43929 Valerie Forest
Terrellton, DE 21808"
51580,6.45,5,4,37511,711499,"5731 Gallegos Crossroad
Walshburgh, NM 20508"
85261,7.58,6,2,52359,1940195,"154 Cassandra Junction Apt. 200
South Lynnfort, WV 03030-1329"
49733,7.82,9,4,43559,1496466,"790 Perry Motorway
Greenmouth, VA 65766"
76752,5.26,8,3,32296,1448995,"3793 Marilyn Junctions
Erinmouth, AK 45337-0177"
64596,5.86,6,4,29669,924272,"85304 Ramos Plaza Suite 734
Lake Ethan, SD 63811-2590"
88795,6.32,7,6,37995,1747005,"22109 Parker Green Apt. 323
Graytown, IA 19584-3525"
69909,6.43,8,4,39347,1576286,"097 Vanessa Manor Apt. 486
Brandonchester, NH 78706"
89909,7.03,7,4,37296,1712281,"582 Kimberly Courts Apt. 379
Knightfurt, MA 52525"
